user_pseudo_id,event_name,event_timestamp,device_category,traffic_source,experiment_variant,session_duration,converted,is_new_user
user_001488,page_view,2026-03-16T12:03:10,mobile,organic,control,248,0,1
bot_0023,session_start,2026-03-30T00:00:00,desktop,direct,control,0,0,0
user_006974,click,2026-03-15T19:28:55,mobile,direct,control,288,0,0
user_002820,add_to_cart,2026-03-25T17:37:55,desktop,organic,control,150,0,0
user_007874,page_view,2026-03-28T03:22:37,tablet,organic,control,191,0,0
user_005578,page_view,2026-03-05T10:08:31,tablet,email,control,397,0,1
user_005783,page_view,2026-03-01T15:40:17,tablet,direct,variant_b,290,0,0
user_003079,page_view,2026-03-03T21:49:27,desktop,email,variant_b,581,0,0
user_003281,click,2026-03-17T20:06:50,desktop,organic,variant_b,526,0,1
bot_0147,session_start,2026-03-19T00:00:00,desktop,direct,control,0,0,0
user_006172,scroll,2026-03-07T11:43:57,tablet,direct,control,240,0,0
user_001231,session_start,2026-03-16T11:14:44,tablet,direct,variant_b,111,0,0
user_002473,click,2026-03-01T17:59:24,desktop,email,variant_b,443,0,0
user_003580,add_to_cart,2026-03-06T05:00:32,tablet,cpc,control,149,0,0
user_004265,scroll,2026-03-24T00:03:20,desktop,cpc,variant_b,374,0,1
user_002550,page_view,2026-03-25T23:58:21,mobile,social,control,340,0,0
user_007499,click,2026-03-02T19:42:37,tablet,organic,variant_b,256,0,0
bot_0076,session_start,2026-03-28T00:00:00,desktop,direct,variant_b,0,0,0
user_004963,scroll,2026-03-09T00:45:24,tablet,direct,variant_b,512,0,0
user_006290,page_view,2026-03-02T18:19:46,tablet,direct,control,279,0,1
user_000095,page_view,2026-03-09T03:24:28,mobile,social,variant_b,192,0,0
user_003909,add_to_cart,2026-03-16T04:01:30,desktop,cpc,variant_b,459,0,0
bot_0085,session_start,2026-03-07T00:00:00,desktop,direct,control,0,0,0
user_003503,add_to_cart,2026-03-12T07:31:52,mobile,direct,variant_b,39,1,0
user_001371,session_start,2026-03-29T04:43:12,mobile,cpc,variant_b,255,0,0
user_007693,add_to_cart,2026-03-03T12:24:41,mobile,organic,variant_b,355,0,0
user_003241,add_to_cart,2026-03-03T11:58:50,desktop,email,variant_b,213,0,0
bot_0110,session_start,2026-03-14T00:00:00,desktop,direct,control,0,0,0
user_001984,click,2026-03-10T09:28:12,mobile,cpc,control,200,0,0
user_007261,scroll,2026-03-04T13:11:54,tablet,email,variant_b,539,0,0
user_002044,add_to_cart,2026-03-30T09:31:06,desktop,social,control,146,0,1
user_005875,session_start,2026-03-21T03:49:23,mobile,social,variant_b,546,0,1
user_004704,scroll,2026-03-03T18:13:24,tablet,cpc,control,191,0,0
bot_0044,session_start,2026-03-19T00:00:00,desktop,direct,variant_b,0,0,0
user_005428,page_view,2026-03-29T14:23:46,mobile,direct,control,174,0,0
user_003272,session_start,2026-03-19T02:17:58,tablet,email,control,262,0,0
user_000583,page_view,2026-03-09T17:50:30,desktop,organic,variant_b,122,0,0
bot_0075,session_start,2026-03-03T00:00:00,desktop,direct,variant_b,0,0,0
user_007668,scroll,2026-03-24T08:04:55,tablet,cpc,control,446,0,0
user_004129,add_to_cart,2026-03-27T20:54:55,mobile,social,variant_b,159,0,1
user_004567,scroll,2026-03-29T13:54:03,tablet,email,variant_b,105,0,1
user_005745,session_start,2026-03-05T08:46:17,mobile,social,variant_b,377,0,0
user_005498,click,2026-03-24T16:02:07,desktop,cpc,control,496,0,1
user_003944,session_start,2026-03-04T09:14:32,mobile,social,control,59,0,1
user_001640,add_to_cart,2026-03-25T17:05:22,mobile,direct,control,367,0,0
bot_0198,session_start,2026-03-21T00:00:00,desktop,direct,variant_b,0,0,0
user_004367,add_to_cart,2026-03-18T22:16:02,desktop,direct,variant_b,223,0,1
user_004903,add_to_cart,2026-03-18T09:57:23,mobile,social,variant_b,596,0,0
user_001842,add_to_cart,2026-03-09T00:57:42,tablet,email,control,43,0,0
user_006693,click,2026-03-17T08:28:49,mobile,direct,variant_b,464,0,1
bot_0157,session_start,2026-03-24T00:00:00,desktop,direct,variant_b,0,0,0
user_004586,scroll,2026-03-17T06:34:58,tablet,social,control,543,0,1
user_006477,click,2026-03-03T18:27:26,tablet,organic,variant_b,338,0,0
bot_0157,session_start,2026-03-15T00:00:00,desktop,direct,control,0,0,0
user_007004,add_to_cart,2026-03-26T02:57:58,desktop,direct,control,111,0,0
user_007687,page_view,2026-03-19T01:31:15,tablet,organic,variant_b,270,0,0
user_003726,add_to_cart,2026-03-09T18:06:16,desktop,email,control,496,0,1
user_002325,page_view,2026-03-21T04:58:03,tablet,direct,variant_b,213,0,0
user_007647,session_start,2026-03-13T23:41:30,desktop,email,variant_b,216,0,0
bot_0118,session_start,2026-03-10T00:00:00,desktop,direct,variant_b,0,0,0
user_002088,add_to_cart,2026-03-04T08:09:29,desktop,direct,control,90,0,1
bot_0082,session_start,2026-03-01T00:00:00,desktop,direct,control,0,0,0
user_006819,page_view,2026-03-04T00:59:39,tablet,organic,variant_b,83,0,1
user_005326,click,2026-03-19T18:32:39,mobile,cpc,control,190,0,1
bot_0091,session_start,2026-03-01T00:00:00,desktop,direct,control,0,0,0
user_001257,click,2026-03-05T07:45:25,mobile,email,variant_b,419,0,0
user_002239,scroll,2026-03-30T00:15:56,desktop,email,variant_b,286,0,1
user_002696,page_view,2026-03-01T13:13:16,desktop,social,control,425,0,1
user_001768,add_to_cart,2026-03-05T07:44:23,desktop,direct,control,140,0,1
user_005593,add_to_cart,2026-03-24T06:17:48,mobile,email,variant_b,37,0,1
bot_0169,session_start,2026-03-03T00:00:00,desktop,direct,variant_b,0,0,0
bot_0057,session_start,2026-03-09T00:00:00,desktop,direct,control,0,0,0
user_005491,scroll,2026-03-26T08:48:35,mobile,direct,variant_b,370,0,0
bot_0116,session_start,2026-03-06T00:00:00,desktop,direct,control,0,0,0
user_005226,scroll,2026-03-28T16:15:21,mobile,organic,control,492,0,1
bot_0060,session_start,2026-03-09T00:00:00,desktop,direct,variant_b,0,0,0
user_006603,session_start,2026-03-27T23:57:05,mobile,organic,variant_b,437,0,1
user_001451,scroll,2026-03-01T03:35:17,tablet,organic,variant_b,115,0,1
user_007245,session_start,2026-03-21T03:54:17,desktop,organic,variant_b,489,0,0
user_000877,add_to_cart,2026-03-14T04:13:31,tablet,email,variant_b,464,0,0
user_006771,click,2026-03-16T03:24:46,desktop,email,variant_b,457,0,1
user_002537,scroll,2026-03-06T22:04:31,desktop,cpc,variant_b,559,1,0
user_003937,add_to_cart,2026-03-25T21:53:46,tablet,organic,variant_b,588,0,0
user_000975,click,2026-03-28T02:15:47,desktop,email,variant_b,505,0,1
user_000728,click,2026-03-26T14:13:05,mobile,direct,control,431,0,0
user_007995,add_to_cart,2026-03-24T08:02:30,tablet,email,variant_b,296,0,0
bot_0024,session_start,2026-03-09T00:00:00,desktop,direct,variant_b,0,0,0
bot_0038,session_start,2026-03-05T00:00:00,desktop,direct,control,0,0,0
user_000118,page_view,2026-03-16T17:49:34,mobile,email,control,148,0,0
bot_0123,session_start,2026-03-15T00:00:00,desktop,direct,variant_b,0,0,0
user_005173,click,2026-03-19T16:48:26,mobile,email,variant_b,72,0,1
user_003265,click,2026-03-30T01:56:31,tablet,organic,variant_b,246,0,0
user_007067,add_to_cart,2026-03-17T21:52:05,mobile,direct,variant_b,568,0,0
user_003313,page_view,2026-03-25T23:15:48,tablet,direct,variant_b,90,0,1
user_002073,click,2026-03-27T14:17:32,mobile,cpc,variant_b,359,0,0
user_005606,page_view,2026-03-28T06:17:47,tablet,email,control,73,0,0
user_006814,page_view,2026-03-24T14:28:29,desktop,social,control,278,0,1
user_006251,add_to_cart,2026-03-10T16:11:51,tablet,social,variant_b,512,0,0
user_004775,session_start,2026-03-15T15:41:47,desktop,cpc,variant_b,281,0,1
bot_0035,session_start,2026-03-28T00:00:00,desktop,direct,control,0,0,0
user_000766,scroll,2026-03-25T19:31:54,tablet,organic,control,199,0,0
user_003130,add_to_cart,2026-03-14T18:53:21,desktop,email,control,484,0,0
user_000989,add_to_cart,2026-03-14T07:43:32,tablet,social,variant_b,360,0,0
user_005365,page_view,2026-03-16T19:37:47,tablet,email,variant_b,52,1,0
user_007111,scroll,2026-03-28T01:56:41,tablet,email,variant_b,221,0,0
user_002395,scroll,2026-03-21T17:08:47,tablet,cpc,variant_b,532,0,0
bot_0003,session_start,2026-03-21T00:00:00,desktop,direct,variant_b,0,0,0
user_001965,click,2026-03-17T20:34:28,tablet,direct,variant_b,224,0,1
user_007109,add_to_cart,2026-03-30T10:53:25,mobile,cpc,variant_b,310,0,1
user_006658,scroll,2026-03-12T16:53:06,mobile,direct,control,132,0,1
user_006504,session_start,2026-03-11T19:17:09,desktop,organic,control,42,0,1
user_001366,session_start,2026-03-25T07:10:50,tablet,cpc,control,81,0,1
user_002574,session_start,2026-03-05T10:35:59,tablet,email,control,38,0,0
user_000668,add_to_cart,2026-03-14T07:40:52,mobile,social,control,498,0,0
user_002531,page_view,2026-03-20T04:01:00,desktop,cpc,variant_b,36,0,0
user_005770,add_to_cart,2026-03-24T14:22:29,mobile,direct,control,37,0,0
user_005553,session_start,2026-03-18T07:04:34,tablet,organic,variant_b,156,0,1
user_001671,session_start,2026-03-22T21:56:43,mobile,direct,variant_b,53,0,0
user_005943,click,2026-03-03T05:43:00,desktop,organic,variant_b,386,0,1
user_006120,add_to_cart,2026-03-30T13:05:35,tablet,organic,control,479,0,1
user_000686,scroll,2026-03-09T09:00:28,tablet,direct,control,132,0,0
user_005899,scroll,2026-03-29T05:52:32,mobile,social,variant_b,310,0,0
user_000062,add_to_cart,2026-03-16T09:00:12,tablet,direct,control,326,0,0
user_002778,click,2026-03-28T01:22:53,mobile,direct,control,75,0,1
user_007834,scroll,2026-03-09T22:13:44,desktop,direct,control,443,0,1
user_000703,add_to_cart,2026-03-15T09:04:37,desktop,organic,variant_b,405,0,0
user_000954,page_view,2026-03-30T12:40:47,tablet,email,control,439,0,0
user_006133,page_view,2026-03-28T19:30:42,desktop,direct,variant_b,61,0,1
user_002919,click,2026-03-30T11:34:38,tablet,organic,variant_b,38,0,1
bot_0138,session_start,2026-03-11T00:00:00,desktop,direct,variant_b,0,0,0
user_000834,page_view,2026-03-24T03:05:03,mobile,organic,control,288,0,0
user_000669,click,2026-03-02T05:34:37,mobile,direct,variant_b,317,0,1
user_001477,click,2026-03-19T15:50:36,desktop,social,variant_b,429,0,1
user_005487,page_view,2026-03-26T03:56:58,tablet,email,variant_b,571,0,0
bot_0152,session_start,2026-03-21T00:00:00,desktop,direct,control,0,0,0
user_007121,add_to_cart,2026-03-21T23:56:00,tablet,organic,variant_b,99,0,1
user_006070,page_view,2026-03-25T14:55:25,tablet,cpc,control,418,0,1
bot_0132,session_start,2026-03-18T00:00:00,desktop,direct,variant_b,0,0,0
user_007705,page_view,2026-03-19T21:14:20,mobile,social,variant_b,291,0,0
user_003221,add_to_cart,2026-03-24T06:41:41,desktop,cpc,variant_b,93,0,0
user_002653,session_start,2026-03-21T09:21:36,mobile,organic,variant_b,574,0,1
user_004001,page_view,2026-03-24T06:26:37,mobile,email,variant_b,447,0,1
user_000018,add_to_cart,2026-03-19T13:51:32,desktop,email,control,50,0,0
user_005504,session_start,2026-03-21T09:17:08,desktop,direct,control,337,0,0
user_006758,scroll,2026-03-02T19:02:14,mobile,organic,control,471,0,1
user_005620,add_to_cart,2026-03-16T05:20:10,tablet,email,control,77,0,1
user_000311,page_view,2026-03-23T16:42:40,tablet,social,variant_b,285,0,0
user_006862,session_start,2026-03-20T07:31:55,desktop,cpc,control,414,0,1
user_004131,add_to_cart,2026-03-12T05:30:09,desktop,email,variant_b,280,0,0
user_004241,add_to_cart,2026-03-25T18:28:40,mobile,direct,variant_b,85,0,1
user_001448,session_start,2026-03-22T19:10:09,tablet,email,control,276,0,0
user_005508,add_to_cart,2026-03-13T09:01:38,mobile,social,control,452,0,1
user_006654,click,2026-03-16T14:55:39,tablet,social,control,405,0,0
user_006504,add_to_cart,2026-03-11T19:17:27,desktop,organic,control,42,0,1
bot_0002,session_start,2026-03-02T00:00:00,desktop,direct,variant_b,0,0,0
bot_0032,session_start,2026-03-06T00:00:00,desktop,direct,variant_b,0,0,0
user_006868,add_to_cart,2026-03-08T17:35:40,mobile,email,control,260,0,1
user_006933,click,2026-03-12T23:27:23,desktop,organic,variant_b,274,0,0
user_005505,page_view,2026-03-09T00:23:53,tablet,email,variant_b,217,0,1
user_003922,scroll,2026-03-30T07:15:40,tablet,direct,control,120,0,1
user_006391,page_view,2026-03-03T23:47:15,mobile,organic,variant_b,537,0,0
user_000555,add_to_cart,2026-03-04T17:47:35,desktop,direct,variant_b,593,0,0
bot_0100,session_start,2026-03-23T00:00:00,desktop,direct,variant_b,0,0,0
user_000302,scroll,2026-03-23T04:31:38,mobile,organic,control,357,0,0
user_003619,page_view,2026-03-28T12:28:06,desktop,email,variant_b,547,0,1
user_001241,add_to_cart,2026-03-25T02:09:54,mobile,cpc,variant_b,536,0,0
user_003582,scroll,2026-03-02T23:20:05,desktop,email,control,98,0,1
user_007603,click,2026-03-12T09:10:48,tablet,social,variant_b,202,0,0
user_003221,session_start,2026-03-24T06:40:48,desktop,cpc,variant_b,93,0,0
user_002631,scroll,2026-03-22T16:38:51,tablet,email,variant_b,155,0,0
bot_0025,session_start,2026-03-20T00:00:00,desktop,direct,variant_b,0,0,0
user_002792,session_start,2026-03-10T17:29:50,mobile,social,control,76,0,0
bot_0097,session_start,2026-03-29T00:00:00,desktop,direct,variant_b,0,0,0
user_006639,scroll,2026-03-20T21:26:41,tablet,cpc,variant_b,324,1,1
user_005859,page_view,2026-03-21T16:36:16,mobile,organic,variant_b,578,0,1
bot_0180,session_start,2026-03-08T00:00:00,desktop,direct,control,0,0,0
user_007252,page_view,2026-03-14T14:37:24,tablet,email,control,492,0,1
user_005179,click,2026-03-02T05:45:29,mobile,direct,variant_b,334,0,0
user_003852,page_view,2026-03-25T03:03:15,tablet,social,control,441,0,1
bot_0088,session_start,2026-03-21T00:00:00,desktop,direct,control,0,0,0
user_002969,page_view,2026-03-12T19:42:07,tablet,organic,variant_b,348,0,1
user_003304,page_view,2026-03-14T07:20:18,desktop,cpc,control,347,0,1
user_005438,session_start,2026-03-03T04:31:01,tablet,organic,control,306,0,1
user_000256,add_to_cart,2026-03-14T04:09:50,mobile,direct,control,62,0,0
bot_0152,session_start,2026-03-25T00:00:00,desktop,direct,control,0,0,0
user_000147,page_view,2026-03-12T11:09:42,desktop,cpc,variant_b,369,0,0
user_002336,scroll,2026-03-22T16:06:13,desktop,cpc,control,540,1,1
user_001073,page_view,2026-03-20T09:33:10,tablet,cpc,variant_b,514,0,1
user_005109,click,2026-03-01T21:57:29,tablet,cpc,variant_b,129,0,0
user_006308,click,2026-03-30T20:53:13,desktop,cpc,control,248,0,1
user_003917,click,2026-03-20T01:46:12,tablet,social,variant_b,381,0,0
user_003094,add_to_cart,2026-03-17T18:23:17,tablet,cpc,control,248,0,1
user_003218,session_start,2026-03-02T11:11:12,mobile,social,control,370,0,0
user_005767,session_start,2026-03-19T09:28:09,mobile,direct,variant_b,564,0,0
user_004390,session_start,2026-03-27T00:34:20,mobile,social,control,225,0,0
user_004727,page_view,2026-03-18T12:11:05,desktop,organic,variant_b,339,0,0
bot_0073,session_start,2026-03-23T00:00:00,desktop,direct,variant_b,0,0,0
bot_0111,session_start,2026-03-18T00:00:00,desktop,direct,control,0,0,0
user_005321,scroll,2026-03-25T04:41:29,tablet,social,variant_b,190,0,0
user_005453,scroll,2026-03-25T09:47:41,mobile,direct,variant_b,199,0,0
user_004258,session_start,2026-03-23T07:12:56,desktop,direct,control,393,0,1
bot_0108,session_start,2026-03-10T00:00:00,desktop,direct,control,0,0,0
user_004646,click,2026-03-02T11:41:41,tablet,email,control,302,0,0
user_003433,add_to_cart,2026-03-08T04:15:56,mobile,organic,variant_b,71,0,1
user_002361,click,2026-03-04T06:50:17,desktop,cpc,variant_b,241,0,1
bot_0017,session_start,2026-03-03T00:00:00,desktop,direct,variant_b,0,0,0
user_000359,session_start,2026-03-15T12:53:44,desktop,social,variant_b,545,0,0
user_004365,add_to_cart,2026-03-19T16:13:03,mobile,direct,variant_b,72,0,0
bot_0141,session_start,2026-03-10T00:00:00,desktop,direct,control,0,0,0
user_000061,click,2026-03-25T04:44:41,desktop,cpc,variant_b,594,0,1
bot_0190,session_start,2026-03-04T00:00:00,desktop,direct,variant_b,0,0,0
user_001477,click,2026-03-19T15:51:22,desktop,social,variant_b,429,0,1
srm_user_0376,session_start,2026-03-03T21:48:58,tablet,organic,variant_b,53,0,1
user_003123,page_view,2026-03-29T17:42:27,mobile,organic,variant_b,432,0,1
bot_0138,session_start,2026-03-19T00:00:00,desktop,direct,control,0,0,0
user_002046,scroll,2026-03-19T20:04:07,tablet,social,control,473,0,0
bot_0199,session_start,2026-03-15T00:00:00,desktop,direct,variant_b,0,0,0
user_001059,page_view,2026-03-11T21:43:39,tablet,direct,variant_b,597,0,0
bot_0054,session_start,2026-03-26T00:00:00,desktop,direct,control,0,0,0
user_007638,scroll,2026-03-23T02:03:46,tablet,cpc,control,228,0,1
user_001303,scroll,2026-03-22T21:54:13,tablet,email,variant_b,80,0,1
bot_0130,session_start,2026-03-18T00:00:00,desktop,direct,variant_b,0,0,0
user_007337,page_view,2026-03-13T00:10:06,mobile,organic,variant_b,560,1,1
user_006496,add_to_cart,2026-03-17T15:44:23,tablet,cpc,control,566,0,1
user_006101,click,2026-03-29T01:43:30,tablet,social,variant_b,91,0,1
user_005924,scroll,2026-03-13T21:52:01,tablet,email,control,220,0,0
bot_0185,session_start,2026-03-19T00:00:00,desktop,direct,control,0,0,0
user_005663,page_view,2026-03-15T13:32:55,tablet,social,variant_b,157,0,0
user_001541,session_start,2026-03-11T01:06:09,tablet,social,variant_b,573,0,1
user_006465,add_to_cart,2026-03-18T08:41:00,mobile,direct,variant_b,88,0,1
user_005587,click,2026-03-21T20:55:24,desktop,direct,variant_b,399,1,1
bot_0109,session_start,2026-03-12T00:00:00,desktop,direct,control,0,0,0
user_000084,add_to_cart,2026-03-04T01:00:16,desktop,email,control,600,0,1
bot_0076,session_start,2026-03-02T00:00:00,desktop,direct,control,0,0,0
user_003608,add_to_cart,2026-03-01T10:51:42,tablet,email,control,51,0,0
bot_0085,session_start,2026-03-29T00:00:00,desktop,direct,variant_b,0,0,0
user_005710,page_view,2026-03-22T21:36:50,mobile,direct,control,548,0,1
user_007612,scroll,2026-03-09T20:34:27,desktop,cpc,control,181,0,1
user_000532,add_to_cart,2026-03-02T15:41:13,tablet,social,control,222,0,1
user_000496,page_view,2026-03-08T21:58:42,tablet,organic,control,495,0,0
user_000099,scroll,2026-03-03T23:23:51,desktop,direct,variant_b,455,0,1
user_003375,scroll,2026-03-04T05:06:03,desktop,organic,variant_b,389,0,0
user_003698,add_to_cart,2026-03-04T09:38:04,desktop,cpc,control,491,0,0
user_006170,page_view,2026-03-17T14:27:47,tablet,social,control,444,0,1
bot_0086,session_start,2026-03-28T00:00:00,desktop,direct,variant_b,0,0,0
user_003789,session_start,2026-03-14T19:13:13,tablet,cpc,variant_b,410,0,1
bot_0028,session_start,2026-03-15T00:00:00,desktop,direct,control,0,0,0
user_003618,add_to_cart,2026-03-07T17:46:56,desktop,cpc,control,104,0,0
user_001812,page_view,2026-03-15T14:42:21,mobile,direct,control,412,0,1
user_005796,session_start,2026-03-03T06:58:58,desktop,email,control,288,0,0
user_003708,page_view,2026-03-24T07:40:18,tablet,cpc,control,49,1,0
user_007069,session_start,2026-03-08T07:39:34,mobile,social,variant_b,513,0,1
user_004147,add_to_cart,2026-03-11T18:10:15,mobile,email,variant_b,163,0,1
